CustomerID,ReportedFraud,KNN
Cust27587,0,0.938
Cust35936,0,0.9620000000000001
Cust6690,1,0.914
Cust30780,0,0.984
Cust12802,0,0.908
Cust29420,0,0.898
Cust11703,0,0.9800000000000001
Cust4368,1,0.9339999999999999
Cust12741,0,0.9120000000000001
Cust11777,1,0.9359999999999999
Cust25725,0,0.968
Cust5102,1,0.944
Cust35198,0,0.954
Cust13457,0,0.8640000000000001
Cust2646,1,0.942
Cust3418,1,0.9400000000000001
Cust36522,0,0.982
Cust25721,0,0.952
Cust15438,0,0.982
Cust35068,0,0.914
Cust31300,0,0.828
Cust27150,0,0.8939999999999999
Cust17091,0,0.9299999999999999
Cust32032,0,0.86
Cust9731,0,0.842
Cust10300,0,0.9560000000000001
Cust23442,0,0.9559999999999998
Cust16382,0,0.9120000000000001
Cust28876,0,0.932
Cust13211,0,0.9780000000000001
Cust24213,0,0.892
Cust21020,0,0.9800000000000001
Cust24533,0,0.984
Cust17044,0,0.9100000000000001
Cust16545,0,0.9
Cust30337,0,0.97
Cust15057,0,0.9199999999999999
Cust36314,0,0.966
Cust30327,0,0.968
Cust38015,0,0.974
Cust35939,0,0.93
Cust15250,0,0.9039999999999999
Cust35047,0,0.982
Cust21688,0,0.89
Cust37062,0,0.97
Cust8068,1,0.908
Cust9227,0,0.9560000000000001
Cust12831,0,0.8979999999999999
Cust35783,0,0.97
Cust27956,0,0.954
Cust27611,0,0.974
Cust26123,0,0.9480000000000001
Cust29486,0,0.9099999999999999
Cust19972,0,0.9380000000000001
Cust32533,0,0.958
Cust30004,0,0.9019999999999999
Cust21044,0,0.962
Cust24726,0,0.89
Cust25805,0,0.9400000000000001
Cust8305,0,0.992
Cust31545,0,0.944
Cust18841,1,0.8719999999999999
Cust19270,0,0.96
Cust23166,0,0.978
Cust13048,0,0.974
Cust35293,0,0.9099999999999999
Cust2221,1,0.8960000000000001
Cust28329,0,0.9179999999999999
Cust4858,1,0.9399999999999998
Cust22571,1,0.966
Cust34421,0,0.9780000000000001
Cust7551,1,0.944
Cust11335,0,0.9780000000000001
Cust32888,0,0.978
Cust14551,0,0.9100000000000001
Cust17900,0,0.9480000000000001
Cust18300,1,0.8959999999999999
Cust4402,1,0.8320000000000001
Cust38261,0,0.8960000000000001
Cust6689,1,0.97
Cust8642,0,0.978
Cust31601,0,0.914
Cust6816,1,0.8779999999999999
Cust14088,0,0.9099999999999999
Cust9168,0,0.9400000000000001
Cust25497,0,0.9099999999999999
Cust25193,0,0.984
Cust31398,0,0.9279999999999999
Cust29549,0,0.898
Cust15488,0,0.982
Cust34559,0,0.986
Cust25581,0,0.976
Cust35894,0,0.844
Cust4377,1,0.9259999999999998
Cust21064,0,0.968
Cust18754,1,0.938
Cust34697,0,0.9800000000000001
Cust16344,0,0.9099999999999999
Cust18139,1,0.916
Cust19051,0,0.9019999999999999
Cust14669,0,0.9700000000000001
Cust6620,1,0.9559999999999998
Cust30069,0,0.9879999999999999
Cust34188,0,0.958
Cust27657,0,0.9339999999999999
Cust22972,0,0.9719999999999999
Cust19510,0,0.966
Cust30391,0,0.9359999999999999
Cust24217,0,0.9279999999999999
Cust7327,1,0.9219999999999999
Cust25936,0,0.916
Cust39337,0,0.9039999999999999
Cust16268,0,0.976
Cust30689,0,0.984
Cust35279,0,0.968
Cust36771,0,0.908
Cust33255,0,0.978
Cust13757,0,0.976
Cust17960,1,0.9560000000000001
Cust14478,0,0.9299999999999999
Cust15518,0,0.96
Cust15819,0,0.978
Cust38305,0,0.9339999999999999
Cust27002,0,0.916
Cust3552,1,0.924
Cust37347,0,0.9860000000000001
Cust35179,0,0.9200000000000002
Cust26163,0,0.992
Cust34690,0,0.9099999999999999
Cust11274,0,0.966
Cust2778,1,0.9440000000000002
Cust38711,0,0.9960000000000001
Cust10106,0,0.9579999999999999
Cust6950,1,0.9279999999999999
Cust6755,1,0.954
Cust28432,0,0.944
Cust7851,1,0.9
Cust33194,0,0.9359999999999999
Cust30675,0,0.968
Cust25827,0,0.898
Cust29365,0,0.978
Cust34021,0,0.984
Cust26336,0,0.968
Cust14205,1,0.942
Cust21805,0,0.976
Cust32578,0,0.982
Cust10204,0,0.9359999999999999
Cust33510,0,0.952
Cust25754,0,0.992
Cust38172,0,0.8879999999999999
Cust33136,0,0.952
Cust24081,0,0.898
Cust21194,0,0.984
Cust13751,0,0.914
Cust16082,0,0.96
Cust35564,0,0.982
Cust29995,0,0.9800000000000001
Cust29617,0,0.916
Cust32488,0,0.95
Cust13717,0,0.9400000000000001
Cust10422,0,0.982
Cust27715,0,0.8780000000000001
Cust31014,0,0.95
Cust8463,0,0.9800000000000001
Cust34566,0,0.9560000000000001
Cust19019,0,0.9460000000000001
Cust37508,0,0.974
Cust30644,0,0.9119999999999999
Cust13186,0,0.984
Cust12839,0,0.9460000000000001
Cust34995,0,0.968
Cust28589,0,0.9219999999999999
Cust24730,0,0.9879999999999999
Cust13416,0,0.974
Cust33040,0,0.954
Cust37581,0,0.8899999999999999
Cust10519,0,0.9719999999999999
Cust26727,0,0.874
Cust14199,1,0.782
Cust17234,0,0.9279999999999999
Cust27354,0,0.9199999999999999
Cust7916,1,0.8380000000000001
Cust1032,1,0.938
Cust6560,1,0.884
Cust19506,0,0.984
Cust19613,0,0.9440000000000002
Cust19053,0,0.96
Cust2649,1,0.9480000000000001
Cust29842,0,0.9800000000000001
Cust34914,0,0.8859999999999999
Cust25991,0,0.916
Cust8513,0,0.984
Cust10354,0,0.97
Cust11400,0,0.9780000000000001
Cust36215,0,0.9640000000000001
Cust26810,0,0.9860000000000001
Cust15937,0,0.9719999999999999
Cust21665,0,0.968
Cust32405,0,0.962
Cust16342,0,0.974
Cust28158,0,0.9479999999999998
Cust22639,1,0.9299999999999999
Cust14456,0,0.9640000000000001
Cust33723,0,0.9620000000000001
Cust35559,0,0.97
Cust37050,0,0.986
Cust16165,0,0.95
Cust6327,1,0.882
Cust13870,0,0.9640000000000001
Cust7345,1,0.958
Cust11351,0,0.966
Cust21981,1,0.852
Cust37668,0,0.954
Cust29020,0,0.9880000000000001
Cust10846,0,0.944
Cust14711,0,0.9199999999999999
Cust26122,0,0.9399999999999998
Cust6396,1,0.942
Cust19249,0,0.874
Cust26561,0,0.938
Cust4365,1,0.9280000000000002
Cust23046,0,0.908
Cust39049,0,0.914
Cust36107,0,0.9780000000000001
Cust29748,0,0.9640000000000001
Cust8355,0,0.994
Cust11684,0,0.9559999999999998
Cust35689,0,0.968
Cust26586,0,0.96
Cust36774,0,0.89
Cust38630,0,0.9620000000000001
Cust37473,0,0.984
Cust27564,0,0.914
Cust24240,0,0.8620000000000001
Cust10206,0,0.966
Cust4395,1,0.8460000000000001
Cust21655,0,0.9800000000000001
Cust12686,0,0.938
Cust18974,0,0.9259999999999999
Cust6143,1,0.96
Cust23197,0,0.95
Cust27568,0,0.97
Cust13066,0,0.976
Cust38248,0,0.9039999999999999
Cust8598,0,0.916
Cust35568,0,0.99
Cust17305,0,0.9720000000000001
Cust24774,0,0.978
Cust30715,0,0.9640000000000001
Cust19430,0,0.9199999999999999
Cust28356,0,0.8639999999999999
Cust24289,0,0.966
Cust20895,0,0.9640000000000001
Cust34752,0,0.8859999999999999
Cust6568,1,0.952
Cust30554,0,0.9639999999999999
Cust7579,1,0.8699999999999999
Cust34921,0,0.958
Cust36399,0,0.97
Cust25734,0,0.9700000000000001
Cust29044,0,0.866
Cust2084,1,0.908
Cust25436,0,0.984
Cust3636,1,0.9359999999999999
Cust7945,1,0.86
Cust33462,0,0.95
Cust28006,0,0.9259999999999999
Cust21823,0,0.8639999999999999
Cust27082,0,0.982
Cust28251,0,0.9440000000000002
Cust25234,0,0.994
Cust13948,0,0.96
Cust11800,1,0.922
Cust22970,0,0.998
Cust8391,0,0.982
Cust16019,0,0.978
Cust21056,0,0.986
Cust13762,0,0.976
Cust2754,1,0.8919999999999998
Cust36962,0,0.974
Cust9071,0,0.978
Cust34416,0,0.958
Cust7386,1,0.8399999999999999
Cust2541,1,0.93
Cust5275,1,0.9259999999999999
Cust13405,0,0.93
Cust3015,1,0.9299999999999999
Cust35325,0,0.9879999999999999
Cust2227,1,0.9099999999999999
Cust38813,0,0.9640000000000001
Cust35780,0,0.9559999999999998
Cust13828,0,0.992
Cust16083,0,0.9400000000000001
Cust16513,0,0.96
Cust28089,0,0.9460000000000001
Cust27176,0,0.958
Cust26943,0,0.962
Cust17009,0,0.9440000000000002
Cust39371,0,0.9460000000000001
Cust32473,0,0.9780000000000001
Cust11653,0,0.982
Cust21195,0,0.9800000000000001
Cust38779,0,0.9879999999999999
Cust25872,0,0.9399999999999998
Cust8793,0,0.982
Cust9793,0,0.932
Cust12912,0,0.9440000000000002
Cust2634,1,0.95
Cust13023,1,0.924
Cust2280,1,0.93
Cust23739,0,0.978
Cust35397,0,0.9640000000000001
Cust37086,0,0.9799999999999999
Cust6057,1,0.958
Cust36755,0,0.8140000000000001
Cust38941,0,0.9560000000000001
Cust34972,0,0.9719999999999999
Cust3939,1,0.968
Cust24818,0,0.9600000000000002
Cust14730,0,0.8699999999999999
Cust29120,0,0.952
Cust27362,0,0.96
Cust9784,0,0.9119999999999999
Cust36992,0,0.908
Cust37046,0,0.9120000000000001
Cust28258,0,0.944
Cust19669,0,0.8960000000000001
Cust34355,0,0.906
Cust32000,0,0.9019999999999999
Cust33786,0,0.9640000000000001
Cust4988,1,0.898
Cust16200,0,0.976
Cust5219,1,0.8959999999999999
Cust15820,0,0.97
Cust17075,0,0.974
Cust14898,0,0.96
Cust27576,0,0.986
Cust37606,0,0.992
Cust39116,0,0.984
Cust31063,0,0.9199999999999999
Cust19080,0,0.9719999999999999
Cust3218,1,0.958
Cust6896,1,0.834
Cust17263,0,0.9019999999999999
Cust17108,0,0.938
Cust14578,0,0.9540000000000001
Cust6190,1,0.96
Cust29887,0,0.9540000000000001
Cust36555,0,0.9719999999999999
Cust22040,1,0.916
Cust23357,0,0.908
Cust34716,0,0.8859999999999999
Cust17680,0,0.944
Cust37470,0,0.9879999999999999
Cust33691,0,0.9579999999999999
Cust12888,0,0.966
Cust22307,1,0.9620000000000001
Cust27897,0,0.994
Cust24297,0,0.9719999999999999
Cust33555,0,0.858
Cust37097,0,0.9880000000000001
Cust13536,0,0.89
Cust19562,0,0.9480000000000001
Cust9896,0,0.9399999999999998
Cust7599,1,0.968
Cust9390,1,0.806
Cust17015,0,0.9640000000000001
Cust24794,0,0.976
Cust20806,0,0.998
Cust5745,1,0.8880000000000001
Cust30850,0,0.9480000000000001
Cust25658,0,0.9639999999999999
Cust35877,0,0.9039999999999999
Cust13786,0,0.876
Cust6817,1,0.952
Cust25410,0,0.966
Cust16692,0,0.8640000000000001
Cust27190,0,0.8779999999999999
Cust13370,0,0.954
Cust11596,0,0.8919999999999998
Cust38260,0,0.97
Cust25949,0,0.954
Cust32730,0,0.992
Cust33188,0,0.9880000000000001
Cust28404,0,0.9259999999999999
Cust27505,0,0.9359999999999999
Cust28516,0,0.9739999999999999
Cust16252,0,0.982
Cust14537,0,0.9479999999999998
Cust29836,0,0.962
Cust4632,1,0.954
Cust37371,0,0.968
Cust35042,0,0.8539999999999999
Cust32937,0,0.9460000000000001
Cust21639,0,0.9040000000000001
Cust27744,0,0.952
Cust28578,0,0.95
Cust38749,0,0.942
Cust13460,0,0.974
Cust17346,0,0.974
Cust19797,0,0.9560000000000001
Cust15302,0,0.992
Cust25099,0,0.9200000000000002
Cust8370,0,0.952
Cust6313,1,0.916
Cust15510,0,0.9559999999999998
Cust12198,0,0.96
Cust35126,0,0.8779999999999999
Cust13866,0,0.966
Cust19134,0,0.966
Cust10960,0,0.9760000000000002
Cust14542,0,0.9720000000000001
Cust36074,0,0.922
Cust31692,0,0.968
Cust19698,0,0.9200000000000002
Cust1077,0,0.984
Cust24773,0,0.9799999999999999
Cust12792,0,0.978
Cust25599,0,0.9800000000000001
Cust35650,0,0.984
Cust30604,0,0.9040000000000001
Cust31917,0,0.892
Cust32873,0,0.96
Cust38635,0,0.978
Cust16035,0,0.938
Cust25443,0,0.9620000000000001
Cust20830,0,0.984
Cust28893,0,0.9480000000000001
Cust20730,0,0.97
Cust39222,0,0.9940000000000001
Cust5847,1,0.916
Cust33903,0,0.9400000000000001
Cust6137,1,0.922
Cust13441,0,0.922
Cust34515,0,0.9119999999999999
Cust33518,0,0.9219999999999999
Cust34035,0,0.898
Cust26370,0,0.968
Cust21685,0,0.9219999999999999
Cust9173,0,0.944
Cust20437,0,0.962
Cust21112,0,0.8939999999999999
Cust17621,0,0.96
Cust28952,0,0.9720000000000001
Cust5204,1,0.9059999999999999
Cust9748,0,0.954
Cust11672,0,0.9639999999999999
Cust34130,0,0.97
Cust30776,0,0.9280000000000002
Cust20114,0,0.952
Cust13951,0,0.9720000000000001
Cust22369,1,0.8540000000000001
Cust31523,0,0.8719999999999999
Cust25477,0,0.882
Cust2549,1,0.8560000000000001
Cust15626,0,0.9720000000000001
Cust10212,0,0.922
Cust36559,0,0.992
Cust16361,0,0.9860000000000001
Cust9093,0,0.914
Cust34324,0,0.968
Cust27857,0,0.95
Cust26058,0,0.968
Cust31091,0,0.966
Cust8248,0,0.9640000000000001
Cust3573,1,0.8540000000000001
Cust25038,0,0.93
Cust20099,0,0.884
Cust34774,0,0.9480000000000001
Cust17099,0,0.9460000000000001
Cust31084,0,0.924
Cust26758,0,0.968
Cust23456,0,0.8899999999999999
Cust35933,0,0.916
Cust30550,0,0.966
Cust19519,0,0.9620000000000001
Cust38533,0,0.958
Cust36595,0,0.986
Cust26126,0,0.95
Cust7695,1,0.8939999999999999
Cust23195,0,0.9960000000000001
Cust22127,1,0.916
Cust29322,0,0.8719999999999999
Cust34855,0,0.8879999999999999
Cust19124,0,0.944
Cust30205,0,0.966
Cust3678,1,0.8860000000000001
Cust11320,0,0.99
Cust13378,0,0.9399999999999998
Cust37090,0,0.978
Cust11938,0,0.966
Cust38627,0,0.9479999999999998
Cust34327,0,0.984
Cust2168,1,0.96
Cust1020,0,0.944
Cust25753,0,0.976
Cust35651,0,0.9739999999999999
Cust11580,0,0.99
Cust5943,1,0.954
Cust4225,1,0.946
Cust16885,0,0.978
Cust32983,0,0.9199999999999999
Cust12927,0,0.876
Cust19143,0,0.96
Cust30019,0,0.9560000000000001
Cust19894,0,0.9559999999999998
Cust21225,0,0.9179999999999999
Cust20220,0,0.9879999999999999
Cust33732,0,0.974
Cust17642,0,0.9739999999999999
Cust21720,0,0.998
Cust9891,0,0.96
Cust15893,0,0.8240000000000001
Cust27254,0,0.898
Cust1350,1,0.9259999999999999
Cust28187,0,0.952
Cust16274,0,0.9620000000000001
Cust16923,0,0.97
Cust37904,0,0.97
Cust35947,0,0.974
Cust38539,0,0.966
Cust9730,0,0.8459999999999999
Cust33222,0,0.9120000000000001
Cust29264,0,0.9780000000000001
Cust29538,0,0.9339999999999999
Cust33494,0,0.942
Cust5531,1,0.9199999999999999
Cust11217,0,0.9780000000000001
Cust14024,0,0.9359999999999999
Cust21102,0,0.9640000000000001
Cust15723,0,0.954
Cust25987,0,0.944
Cust9540,0,0.916
Cust16560,0,0.916
Cust10304,0,0.916
Cust16506,0,0.8960000000000001
Cust32274,0,0.9179999999999999
Cust6693,1,0.916
Cust17076,0,0.984
Cust17704,0,0.962
Cust37082,0,0.9359999999999999
Cust16389,0,0.924
Cust37798,0,0.9879999999999999
Cust35347,0,0.9639999999999999
Cust24585,0,0.99
Cust12219,0,0.9640000000000001
Cust27562,0,0.9640000000000001
Cust20678,0,0.938
Cust30999,0,0.8160000000000001
Cust9900,0,0.97
Cust13277,0,0.9059999999999999
Cust38986,0,0.9780000000000001
Cust32595,0,0.966
Cust27996,0,0.9480000000000001
Cust17575,0,0.994
Cust28829,0,0.968
Cust16764,1,0.8879999999999999
Cust19253,0,0.962
Cust11312,0,0.942
Cust16113,0,0.9280000000000002
Cust20725,0,0.966
Cust3618,1,0.958
Cust2806,0,0.8380000000000001
Cust6700,1,0.93
Cust37653,0,0.8640000000000001
Cust24618,0,0.958
Cust12811,0,0.944
Cust2440,1,0.9720000000000001
Cust17674,0,0.9359999999999999
Cust11385,0,0.9179999999999999
Cust33649,0,0.9720000000000001
Cust28178,0,0.932
Cust12881,0,0.9960000000000001
Cust16287,0,0.8640000000000001
Cust9616,0,0.974
Cust13028,0,0.842
Cust28504,0,0.968
Cust16906,0,0.952
Cust13168,0,0.986
Cust30652,0,0.9560000000000001
Cust37076,0,0.9800000000000001
Cust36905,0,0.938
Cust36471,0,0.9540000000000001
Cust38275,0,0.9640000000000001
Cust3135,1,0.9019999999999999
Cust22038,1,0.9259999999999999
Cust23132,0,0.952
Cust37674,0,0.992
Cust16411,0,0.9019999999999999
Cust36553,0,0.9059999999999999
Cust28994,0,0.8859999999999999
Cust26756,0,0.96
Cust18464,1,0.952
Cust11527,0,0.9259999999999999
Cust17535,0,0.968
Cust16271,0,0.958
Cust4043,1,0.914
Cust7239,1,0.9640000000000001
Cust14925,0,0.9560000000000001
Cust37249,0,0.97
Cust23726,0,0.952
Cust38061,0,0.8859999999999999
Cust28151,0,0.9339999999999999
Cust34367,0,0.952
Cust20030,0,0.954
Cust4637,1,0.8859999999999999
Cust32645,0,0.962
Cust21906,0,0.9640000000000001
Cust34866,0,0.9460000000000001
Cust2234,1,0.9380000000000001
Cust19561,0,0.89
Cust11685,0,0.9880000000000001
Cust25489,0,0.9719999999999999
Cust28551,0,0.9460000000000001
Cust33077,0,0.9879999999999999
Cust32846,0,0.876
Cust34379,0,0.9179999999999999
Cust33396,0,0.938
Cust21307,0,0.9280000000000002
Cust15316,0,0.944
Cust8865,0,0.874
Cust16362,0,0.962
Cust4757,1,0.9120000000000001
Cust31108,0,0.9620000000000001
Cust10782,0,0.982
Cust36517,0,0.9879999999999999
Cust25644,0,0.9880000000000001
Cust34551,0,0.9199999999999999
Cust4904,1,0.978
Cust38916,0,0.9640000000000001
Cust26145,0,0.952
Cust33927,0,0.952
Cust37718,0,0.982
Cust29251,0,0.9559999999999998
Cust18970,0,0.9800000000000001
Cust31380,0,0.9219999999999999
Cust17391,0,0.9359999999999999
Cust5579,1,0.9
Cust25293,0,0.93
Cust14150,0,0.892
Cust38318,0,0.9799999999999999
Cust37852,0,0.9799999999999999
Cust5971,1,0.9480000000000001
Cust34849,0,0.976
Cust24138,0,0.9159999999999998
Cust30646,0,0.9
Cust38045,0,0.9099999999999999
Cust1408,0,0.9719999999999999
Cust35469,0,0.982
Cust39311,0,0.954
Cust24755,0,0.97
Cust8163,0,0.96
Cust19217,0,0.986
Cust14132,0,0.9620000000000001
Cust23271,0,0.9480000000000001
Cust21744,0,0.9400000000000001
Cust19678,0,0.9039999999999999
Cust27013,0,0.984
Cust13973,0,0.8959999999999999
Cust21731,0,0.984
Cust11686,0,0.9179999999999999
Cust23340,0,0.89
Cust31542,0,0.952
Cust28808,0,0.986
Cust38068,0,0.9780000000000001
Cust4004,1,0.9559999999999998
Cust20535,0,0.984
Cust24914,0,0.984
Cust6274,1,0.9560000000000001
Cust30420,0,0.9800000000000001
Cust9418,1,0.96
Cust21400,0,0.984
Cust19902,0,0.992
Cust18836,1,0.89
Cust17870,0,0.962
Cust9046,0,0.9739999999999999
Cust31079,0,0.892
Cust12323,0,0.9099999999999999
Cust36525,0,0.818
Cust18942,0,0.8859999999999999
Cust35600,0,0.9719999999999999
Cust9334,1,0.938
Cust14064,0,0.9480000000000001
Cust12262,0,0.984
Cust38273,0,0.966
Cust19247,0,0.9219999999999999
Cust23564,0,0.93
Cust24812,0,0.95
Cust7536,1,0.908
Cust7368,1,0.9359999999999999
Cust30394,0,0.958
Cust3386,1,0.898
Cust18115,1,0.974
Cust27680,0,0.954
Cust26352,0,0.9199999999999999
Cust36415,0,0.9280000000000002
Cust14807,0,0.892
Cust24202,0,0.962
Cust32524,0,0.9640000000000001
Cust38506,0,0.982
Cust14644,0,0.9960000000000001
Cust9367,1,0.8960000000000001
Cust10380,0,0.944
Cust37866,0,0.944
Cust10946,0,0.9460000000000001
Cust30164,0,0.998
Cust14125,0,0.9039999999999999
Cust32262,0,0.874
Cust30409,0,0.976
Cust10470,0,0.96
Cust2992,1,0.914
Cust29618,0,0.97
Cust38503,0,0.9279999999999999
Cust9264,1,0.9359999999999999
Cust28894,0,0.9
Cust32529,0,0.9019999999999999
Cust16052,0,0.984
Cust27685,0,0.9620000000000001
Cust25238,0,0.924
Cust16160,0,0.97
Cust21899,0,0.982
Cust38190,0,0.9199999999999999
Cust8853,0,0.9620000000000001
Cust21654,0,0.9800000000000001
Cust13571,0,0.966
Cust13715,0,0.976
Cust36442,0,0.8719999999999999
Cust1712,0,0.984
Cust7522,1,0.9199999999999999
Cust10062,0,0.978
Cust1115,0,0.966
Cust19342,0,0.9219999999999999
Cust26112,0,0.982
Cust8386,0,0.944
Cust9902,0,0.9780000000000001
Cust18843,1,0.9339999999999999
Cust37775,0,0.9480000000000001
Cust33244,0,0.9579999999999999
Cust38103,0,0.966
Cust19165,0,0.9800000000000001
Cust33221,0,0.99
Cust6509,1,0.9179999999999999
Cust14970,1,0.796
Cust16998,0,0.9479999999999998
Cust24754,0,0.9800000000000001
Cust24352,0,0.998
Cust10387,0,0.874
Cust24960,0,0.95
Cust21474,0,0.974
Cust35049,0,0.9239999999999998
Cust13965,0,0.8960000000000001
Cust38516,0,0.9720000000000001
Cust12520,0,0.9800000000000001
Cust34773,0,0.998
Cust2357,1,0.9279999999999999
Cust17341,0,0.986
Cust6131,1,0.874
Cust25814,0,0.9480000000000001
Cust20946,0,0.966
Cust14165,0,0.976
Cust36733,0,0.946
Cust7863,1,0.9219999999999999
Cust13525,0,0.932
Cust26213,0,0.9480000000000001
Cust24107,0,0.942
Cust23534,0,0.974
Cust5864,1,0.9339999999999999
Cust31672,0,0.93
Cust18612,1,0.96
Cust3608,1,0.9400000000000001
Cust18238,1,0.892
Cust25485,0,0.8280000000000001
Cust9655,0,0.916
Cust29480,0,0.9879999999999999
Cust10324,0,0.9960000000000001
Cust2829,1,0.938
Cust29463,0,0.9479999999999998
Cust3694,1,0.8800000000000001
Cust30766,0,0.976
Cust34755,0,0.968
Cust13030,1,0.9259999999999999
Cust5471,1,0.944
Cust11891,0,0.994
Cust24132,0,0.986
Cust33933,0,0.9579999999999999
Cust4843,1,0.8640000000000001
Cust5911,1,0.9039999999999999
Cust8726,0,0.9420000000000002
Cust19724,0,0.932
Cust27271,0,0.868
Cust38592,0,0.976
Cust27841,0,0.9240000000000002
Cust3022,1,0.9280000000000002
Cust12232,0,0.892
Cust25767,0,0.9040000000000001
Cust18767,1,0.952
Cust10514,0,0.968
Cust30167,0,0.9099999999999999
Cust12632,0,0.986
Cust23371,0,0.9800000000000001
Cust25160,0,0.892
Cust25447,0,0.9880000000000001
Cust33120,0,0.952
Cust4752,1,0.976
Cust12986,0,0.968
Cust17144,0,0.9600000000000002
Cust27030,0,0.952
Cust15299,0,0.966
Cust14744,0,0.9700000000000001
Cust12832,0,0.9640000000000001
Cust34874,0,0.874
Cust27743,0,0.9179999999999999
Cust27033,0,0.946
Cust23888,0,0.9800000000000001
Cust6828,1,0.938
Cust37081,0,0.9460000000000001
Cust16871,0,0.99
Cust32509,0,0.952
Cust35457,0,0.954
Cust30328,0,0.986
Cust29266,0,0.9719999999999999
Cust6724,1,0.922
Cust24501,0,0.9219999999999999
Cust25183,0,0.892
Cust35460,0,0.922
Cust30700,0,0.9579999999999999
Cust35625,0,0.984
Cust35099,0,0.986
Cust21603,0,0.9720000000000001
Cust37241,0,0.982
Cust24183,0,0.9559999999999998
Cust21940,0,0.95
Cust33801,0,0.8879999999999999
Cust22495,1,0.9039999999999999
Cust39168,0,0.978
Cust37887,0,0.9039999999999999
Cust24336,0,0.9199999999999999
Cust37791,0,0.9960000000000001
Cust13968,0,0.966
Cust29414,0,0.976
Cust35998,0,0.97
Cust16132,0,0.9119999999999999
Cust28182,0,0.9759999999999998
Cust7195,1,0.96
Cust23152,0,0.9719999999999999
Cust29767,0,0.8880000000000001
Cust12841,0,0.9819999999999999
Cust33934,0,0.96
Cust13660,0,0.8880000000000001
Cust26849,0,0.954
Cust26405,0,0.978
Cust35904,0,0.9879999999999999
Cust18281,1,0.946
Cust23956,0,0.9780000000000001
Cust28373,0,0.938
Cust31651,0,0.97
Cust23556,0,0.994
Cust11005,0,0.9019999999999999
Cust16322,0,0.9640000000000001
Cust15507,0,0.944
Cust11104,0,0.9120000000000001
Cust9888,0,0.99
Cust2919,1,0.924
Cust26720,0,0.944
Cust10865,0,0.9299999999999999
Cust12769,0,0.954
Cust10424,0,0.9279999999999999
Cust26144,0,0.978
Cust18419,1,0.8779999999999999
Cust5419,1,0.93
Cust14757,0,0.978
Cust8327,0,0.97
Cust8405,0,0.9640000000000001
Cust12890,0,0.914
Cust19178,0,0.958
Cust15594,0,0.968
Cust10255,0,0.944
Cust16822,0,0.9359999999999999
Cust34224,0,0.99
Cust5244,1,0.942
Cust8116,0,0.9359999999999999
Cust8889,0,0.9039999999999999
Cust17233,0,0.9520000000000002
Cust13409,0,0.932
Cust20574,0,0.994
Cust15472,0,0.916
Cust28592,0,0.9099999999999999
Cust17360,0,0.9400000000000001
Cust33848,0,0.924
Cust28670,0,0.9620000000000001
Cust27126,0,0.932
Cust33246,0,0.9880000000000001
Cust39457,0,0.8400000000000001
Cust11909,0,0.938
Cust7190,1,0.96
Cust18745,1,0.8959999999999999
Cust19651,0,0.96
Cust39269,0,0.95
Cust33208,0,0.966
Cust19390,0,0.954
Cust33703,0,0.9179999999999999
Cust34794,0,0.9259999999999999
Cust26535,0,0.874
Cust29318,0,0.922
Cust16092,0,0.9499999999999998
Cust21160,0,0.908
Cust23303,0,0.9199999999999999
Cust10462,0,0.9019999999999999
Cust8027,1,0.9640000000000001
Cust31978,0,0.9899999999999999
Cust4351,1,0.96
Cust20489,0,0.9299999999999999
Cust21058,0,0.906
Cust38740,0,0.962
Cust23540,0,0.9720000000000001
Cust38036,0,0.866
Cust1597,0,0.968
Cust34177,0,0.8779999999999999
Cust24793,0,0.992
Cust10426,0,0.9800000000000001
Cust23280,0,0.9199999999999999
Cust25990,0,0.9400000000000001
Cust25461,0,0.932
Cust32926,0,0.868
Cust37996,0,0.858
Cust32958,0,0.952
Cust16808,1,0.9359999999999999
Cust19577,0,0.966
Cust20818,0,0.976
Cust33050,0,0.9800000000000001
Cust25964,0,0.9099999999999999
Cust32572,0,0.966
Cust10227,0,0.9019999999999999
Cust22376,1,0.8379999999999999
Cust8933,0,0.908
Cust19776,0,0.968
Cust10828,0,0.968
Cust22709,1,0.9299999999999999
Cust22668,1,0.8440000000000001
Cust19877,0,0.9780000000000001
Cust37029,0,0.9339999999999999
Cust32178,0,0.884
Cust34046,0,0.968
Cust16542,0,0.842
Cust33376,0,0.982
Cust20374,0,0.952
Cust36446,0,0.9800000000000001
Cust28871,0,0.9339999999999999
Cust15210,0,0.9560000000000001
Cust12819,0,0.9460000000000001
Cust14670,0,0.984
Cust14738,0,0.9239999999999998
Cust7153,1,0.9480000000000001
Cust25984,0,0.978
Cust26784,0,0.9400000000000001
Cust8994,0,0.9780000000000001
Cust28534,0,0.97
Cust13402,0,0.976
Cust12289,0,0.924
Cust12859,0,0.992
Cust20438,0,0.9019999999999999
Cust24805,0,0.97
Cust32960,0,0.9259999999999999
Cust24321,0,0.944
Cust16331,0,0.9400000000000001
Cust25717,0,0.9640000000000001
Cust20376,0,0.968
Cust31348,0,0.95
Cust25881,0,0.9719999999999999
Cust20162,0,0.958
Cust34267,0,0.932
Cust1052,0,0.9359999999999999
Cust28762,0,0.8699999999999999
Cust13206,0,0.95
Cust18735,1,0.9299999999999999
Cust35771,0,0.966
Cust1045,0,0.9059999999999999
